sno,state,district,faclty_nam,category,type,Facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,PPE,N95,bio_med_wa
4221,Maharashtra,MUMBAI SUBURBAN,RN1 SRA Building,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25219,54,0,54,0,0,0,0,4,18,1
4222,Maharashtra,MUMBAI SUBURBAN,Kamala HighSchool,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20942,30,0,30,0,0,0,0,50,100,1
4223,Maharashtra,MUMBAI SUBURBAN,S1 Hotel Rajjog,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25252,60,0,60,0,0,0,0,10,20,1
4224,Maharashtra,MUMBAI SUBURBAN,Golden Nest Lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20988,11,0,11,0,0,0,0,32,98,1
4225,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Royal Park,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25316,16,0,16,0,0,0,0,0,0,1
4226,Maharashtra,MUMBAI SUBURBAN,Anil Guest House,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20885,12,0,12,0,0,0,0,35,100,1
4227,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Doab Lodging Bhuvan,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25348,8,0,8,0,0,0,0,0,0,1
4228,Maharashtra,MUMBAI SUBURBAN,Kohi0or Cottage,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21010,12,0,12,0,0,0,0,55,98,1
4229,Maharashtra,MUMBAI SUBURBAN,Indie Hotels LLP,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20860,56,0,56,0,0,0,0,20,100,1
4230,Maharashtra,MUMBAI SUBURBAN,MW1 Safal and Slok Residency lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25305,20,0,20,0,0,0,0,0,0,1
4231,Maharashtra,MUMBAI SUBURBAN,Shiv Shahi SPL,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20874,408,0,408,0,0,0,0,39,119,1
4232,Maharashtra,MUMBAI SUBURBAN,Hotel Samrat ( Uni Continental),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20906,40,0,40,0,0,0,0,50,120,1
4233,Maharashtra,MUMBAI SUBURBAN,"S1 Kendriya Vidyalaya,Bhandup",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25241,300,0,300,0,0,0,0,10,20,1
4234,Maharashtra,MUMBAI SUBURBAN,Hotel GSK Mobil Manzil,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20970,12,0,12,0,0,0,0,10,10,1
4235,Maharashtra,MUMBAI SUBURBAN,HE2 Kher Nagar Munl. school Building,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24724,156,156,0,0,0,0,0,0,0,1
4236,Maharashtra,MUMBAI SUBURBAN,Highway Lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20895,30,0,30,0,0,0,0,12,50,1
4237,Maharashtra,MUMBAI SUBURBAN,"RS1 Kandivali Education Society,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25229,200,0,200,0,0,0,0,0,0,1
4238,Maharashtra,MUMBAI SUBURBAN,Hotel Royal Elite,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20953,14,0,14,0,0,0,0,29,159,1
4239,Maharashtra,MUMBAI SUBURBAN,"N1 Lavendaur Baug, (Rooms)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25262,88,0,88,0,0,0,0,0,0,1
4240,Maharashtra,MUMBAI SUBURBAN,Olive Nest,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20999,28,0,28,0,0,0,0,74,123,1
4241,Maharashtra,MUMBAI SUBURBAN,Javahar Nagar Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20940,90,0,90,0,0,0,0,47,110,1
4242,Maharashtra,MUMBAI SUBURBAN,Sea Side Inn,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20987,10,0,10,0,0,0,0,55,145,1
4243,Maharashtra,MUMBAI SUBURBAN,Tata Institute of Social Sciences,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20871,360,0,360,0,0,0,0,20,50,1
4244,Maharashtra,MUMBAI SUBURBAN,Vagad Visha Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20884,25,0,25,0,0,0,0,40,140,1
4245,Maharashtra,MUMBAI SUBURBAN,RN1 Avirahi Homes Building 0. 1,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25218,60,0,60,0,0,0,0,5,15,1
4246,Maharashtra,MUMBAI SUBURBAN,Shivshahi Building,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21009,700,0,700,0,0,0,0,50,150,1
4247,Maharashtra,MUMBAI SUBURBAN,Hotel Fafali,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20859,20,0,20,0,0,0,0,22,130,1
4248,Maharashtra,MUMBAI SUBURBAN,divine residency,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20872,25,0,25,0,0,0,0,59,80,1
4249,Maharashtra,MUMBAI SUBURBAN,Hotel Grace Galaxy,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20905,40,0,40,0,0,0,0,50,100,1
4250,Maharashtra,MUMBAI SUBURBAN,L1 SRA Building,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25370,192,0,192,0,0,0,0,0,0,1
4251,Maharashtra,MUMBAI SUBURBAN,Hotel Delux Restaurant,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20968,12,0,12,0,0,0,0,12,20,1
4252,Maharashtra,MUMBAI SUBURBAN,Gujarat Bhawan,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20894,60,0,60,0,0,0,0,65,150,1
4253,Maharashtra,MUMBAI SUBURBAN,"RS1 Sardar Vallabhai Patel,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25228,200,0,200,0,0,0,0,0,0,1
4254,Maharashtra,MUMBAI SUBURBAN,Safal Residency lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20952,10,0,10,0,0,0,0,20,25,1
4255,Maharashtra,MUMBAI SUBURBAN,ME1 Tata Institute of Social Sciences,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25261,360,0,360,0,0,0,0,5,5,1
4256,Maharashtra,MUMBAI SUBURBAN,Auris Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20998,48,0,48,0,0,0,0,50,125,1
4257,Maharashtra,MUMBAI SUBURBAN,Suncity Surya nagar vikroli,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20936,40,0,40,0,0,0,0,88,158,1
4258,Maharashtra,MUMBAI SUBURBAN,Wego Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20986,48,0,48,0,0,0,0,35,105,1
4259,Maharashtra,MUMBAI SUBURBAN,ME1 Videocon Atithi,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25282,2880,0,2880,0,0,0,0,15,15,1
4260,Maharashtra,MUMBAI SUBURBAN,Air View Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20870,18,0,18,0,0,0,0,40,110,1
4261,Maharashtra,MUMBAI SUBURBAN,Hotel Airport Palace,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20883,10,0,10,0,0,0,0,30,100,1
4262,Maharashtra,MUMBAI SUBURBAN,RN1 Mary Immaculate School,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25217,40,0,40,0,0,0,0,0,0,1
4263,Maharashtra,MUMBAI SUBURBAN,Deeksha Lodging,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21008,14,0,14,0,0,0,0,45,106,1
4264,Maharashtra,MUMBAI SUBURBAN,Spanish Villa,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20858,27,0,27,0,0,0,0,59,110,1
4265,Maharashtra,MUMBAI SUBURBAN,MW1 Godrej Bldg.,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25303,200,0,200,0,0,0,0,10,5,1
4266,Maharashtra,MUMBAI SUBURBAN,Aviva Group of Hotels,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20904,72,0,72,0,0,0,0,39,105,1
4267,Maharashtra,MUMBAI SUBURBAN,L1 Hotel BKC Palace,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25368,25,0,25,0,0,0,0,0,0,1
4268,Maharashtra,MUMBAI SUBURBAN,Hotel Sunlight,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20967,4,0,4,0,0,0,0,12,15,1
4269,Maharashtra,MUMBAI SUBURBAN,N1 ghatkopar guest house,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25271,40,0,40,0,0,0,0,15,38,1
4270,Maharashtra,MUMBAI SUBURBAN,Hotel Regal Enclave,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20893,60,0,60,0,0,0,0,50,110,1
4271,Maharashtra,MUMBAI SUBURBAN,L1 Hotel GSK Mobil Manzil,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25356,12,0,12,0,0,0,0,0,0,1
4272,Maharashtra,MUMBAI SUBURBAN,"RS1 Burabhai Maraige Hall,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25227,250,0,250,0,0,0,0,0,0,1
4273,Maharashtra,"MUMBAI
SUBURBAN",Senroof PAP Building,"Cat. III - Dedicated COVID
Center / DCCC",Hospital,20951,100,0,100,0,0,0,0,82,142,1
4274,Maharashtra,MUMBAI SUBURBAN,N1 Roa hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25260,43,0,43,0,0,0,0,0,0,1
4275,Maharashtra,MUMBAI SUBURBAN,Land Mark Residency,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20997,16,0,16,0,0,0,0,53,99,1
4276,Maharashtra,MUMBAI SUBURBAN,MW1 Highway Lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25292,30,0,30,0,0,0,0,0,0,1
4277,Maharashtra,MUMBAI SUBURBAN,ME1 New Boys Training Hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25249,350,0,350,0,0,0,0,10,10,1
4278,Maharashtra,MUMBAI SUBURBAN,Silver Inn Lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20985,11,0,11,0,0,0,0,36,122,1
4279,Maharashtra,MUMBAI SUBURBAN,Dewan Centre,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20869,25,0,25,0,0,0,0,31,88,1
4280,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Kohi0or Elite,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25313,28,0,28,0,0,0,0,0,0,1
4281,Maharashtra,MUMBAI SUBURBAN,TISS Guest House,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20882,60,0,60,0,0,0,0,25,56,1
4282,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Savay Sut,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25345,60,0,60,0,0,0,0,0,0,1
4283,Maharashtra,MUMBAI SUBURBAN,"RN1 PTC Building, Kandivali West",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25216,400,0,400,0,0,0,0,15,30,1
4284,Maharashtra,MUMBAI SUBURBAN,"Wing F,� Pariwar allure Building",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20926,125,0,125,0,0,0,0,100,150,1
4285,Maharashtra,MUMBAI SUBURBAN,Sanskar College,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21007,100,0,100,0,0,0,0,40,100,1
4286,Maharashtra,MUMBAI SUBURBAN,Hotel Yatree,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20856,38,0,38,0,0,0,0,20,90,1
4287,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Prime Grand,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25302,80,0,80,0,0,0,0,0,0,1
4288,Maharashtra,MUMBAI SUBURBAN,Hotel Mini Panjab / Delmon Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20903,24,0,24,0,0,0,0,30,100,1
4289,Maharashtra,MUMBAI SUBURBAN,T1 Senroof PAP Building,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25238,100,0,100,0,0,0,0,0,0,1
4290,Maharashtra,MUMBAI SUBURBAN,Hotel Doab Lodging Bhuvan,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20966,8,0,8,0,0,0,0,12,20,1
4291,Maharashtra,"MUMBAI
SUBURBAN",Ruparel SRA,"Cat. III - Dedicated COVID
Center / DCCC",Hospital,20892,260,0,260,0,0,0,0,50,50,1
4292,Maharashtra,MUMBAI SUBURBAN,"RS1 Thakur Village Hall,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25226,50,0,50,0,0,0,0,0,0,1
4293,Maharashtra,MUMBAI SUBURBAN,Sri Shlok lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20950,10,0,10,0,0,0,0,20,50,1
4294,Maharashtra,MUMBAI SUBURBAN,S1 MMRDA Building Powai,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25259,1600,0,1600,0,0,0,0,30,40,1
4295,Maharashtra,MUMBAI SUBURBAN,Hotel Le Western,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20996,20,0,20,0,0,0,0,30,100,1
4296,Maharashtra,MUMBAI SUBURBAN,S1 Hotel Pride,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25248,60,0,60,0,0,0,0,10,20,1
4297,Maharashtra,MUMBAI SUBURBAN,Lemon Tree Premier Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20984,70,0,70,0,0,0,0,40,130,1
4298,Maharashtra,MUMBAI SUBURBAN,NPCIL Guest House,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20867,160,0,160,0,0,0,0,25,50,1
4299,Maharashtra,MUMBAI SUBURBAN,chandani residency,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20881,32,0,32,0,0,0,0,56,119,1
4300,Maharashtra,MUMBAI SUBURBAN,"Runwal Forest, kanjur marg (West)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20923,120,0,120,0,0,0,0,69,194,1
4301,Maharashtra,MUMBAI SUBURBAN,MW1 Maharana Hotel & Lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25301,10,0,10,0,0,0,0,0,0,1
4302,Maharashtra,MUMBAI SUBURBAN,L1 Hotel� Metro Inn,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25333,18,0,18,0,0,0,0,0,0,1
4303,Maharashtra,MUMBAI SUBURBAN,Hotel Golden Ark,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20902,35,0,35,0,0,0,0,49,111,1
4304,Maharashtra,MUMBAI SUBURBAN,L1 Fab Hotel Regal International,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25365,40,0,40,0,0,0,0,0,0,1
4305,Maharashtra,MUMBAI SUBURBAN,Hotel Savay Sut,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20965,60,0,60,0,0,0,0,20,26,1
4306,Maharashtra,MUMBAI SUBURBAN,A. T. Lodging,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21006,15,0,15,0,0,0,0,80,140,1
4307,Maharashtra,MUMBAI SUBURBAN,Ghatkopar guest house,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20846,40,0,40,0,0,0,0,20,60,1
4308,Maharashtra,MUMBAI SUBURBAN,HVPS Banquet Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20891,60,0,60,0,0,0,0,41,115,1
4309,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Delux Restaurant,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25354,10,0,10,0,0,0,0,0,0,1
4310,Maharashtra,MUMBAI SUBURBAN,RS1 Ellara Ruparel SRA,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25225,168,0,168,0,0,0,0,0,0,1
4311,Maharashtra,MUMBAI SUBURBAN,MMRDA Building Powai,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20949,1300,0,1300,0,0,0,0,100,132,1
4312,Maharashtra,MUMBAI SUBURBAN,Mantra Residency,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20995,42,0,42,0,0,0,0,52,102,1
4313,Maharashtra,MUMBAI SUBURBAN,N1 hotel blue ocean,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25290,40,0,40,0,0,0,0,18,45,1
4314,Maharashtra,MUMBAI SUBURBAN,"Hotel Nalanda,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20981,32,0,32,0,0,0,0,45,65,1
4315,Maharashtra,MUMBAI SUBURBAN,Jankibai Banquet Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20866,48,0,48,0,0,0,0,29,95,1
4316,Maharashtra,MUMBAI SUBURBAN,Maheshwari Bhawan Banquet Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20880,60,0,60,0,0,0,0,75,100,1
4317,Maharashtra,MUMBAI SUBURBAN,Roa hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20918,43,0,43,0,0,0,0,56,130,1
4318,Maharashtra,MUMBAI SUBURBAN,IT BUILDING KALINA,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,23890,200,200,0,0,0,0,0,100,100,1
4319,Maharashtra,MUMBAI SUBURBAN,"Jolly Gymkhana,
Vidyavihar west ( rooms)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20901,60,0,60,0,0,0,0,40,50,1
4320,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Embassy Grand,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25364,18,0,18,0,0,0,0,0,0,1
4321,Maharashtra,MUMBAI SUBURBAN,Hotel Calif,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20963,178,0,178,0,0,0,0,50,120,1
4322,Maharashtra,MUMBAI SUBURBAN,N1 hotel ganesh palace,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25268,15,0,15,0,0,0,0,22,42,1
4323,Maharashtra,MUMBAI SUBURBAN,Om Sia Residency,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21005,20,0,20,0,0,0,0,40,30,1
4324,Maharashtra,MUMBAI SUBURBAN,Hotel Midtown,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20844,30,0,30,0,0,0,0,25,115,1
4325,Maharashtra,MUMBAI SUBURBAN,Hotel Aaram,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20890,20,0,20,0,0,0,0,40,90,1
4326,Maharashtra,MUMBAI SUBURBAN,RS1 Dr.Panjabrav Desmukh,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25224,230,0,230,0,0,0,0,0,0,1
4327,Maharashtra,MUMBAI SUBURBAN,Hotel Ginger,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20948,136,0,136,0,0,0,0,60,150,1
4328,Maharashtra,MUMBAI SUBURBAN,Hotel Empire suit,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20994,24,0,24,0,0,0,0,40,120,1
4329,Maharashtra,MUMBAI SUBURBAN,Solitaire Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20980,90,0,90,0,0,0,0,40,125,1
4330,Maharashtra,MUMBAI SUBURBAN,ME1 Grand Banquet,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25278,220,0,220,0,0,0,0,2,2,1
4331,Maharashtra,MUMBAI SUBURBAN,MHADA BLDG,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21073,130,0,130,0,0,0,0,56,135,1
4332,Maharashtra,MUMBAI SUBURBAN,hotel oyo blue inn,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20865,36,0,36,0,0,0,0,50,110,1
4333,Maharashtra,MUMBAI SUBURBAN,Hotel Golden Swan,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20879,18,0,18,0,0,0,0,40,105,1
4334,Maharashtra,MUMBAI SUBURBAN,"shivaji technical institute,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20915,15,0,15,0,0,0,0,25,30,1
4335,Maharashtra,MUMBAI SUBURBAN,N1 divine residency,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25299,60,0,60,0,0,0,0,15,40,1
4336,Maharashtra,MUMBAI SUBURBAN,Capital O Royal palm Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20900,265,0,265,0,0,0,0,55,105,1
4337,Maharashtra,MUMBAI SUBURBAN,"RS1 Hotel Nalanda,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25234,32,0,32,0,0,0,0,0,0,1
4338,Maharashtra,MUMBAI SUBURBAN,Hotel Mumbai Metro,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20960,21,0,21,0,0,0,0,20,50,1
4339,Maharashtra,MUMBAI SUBURBAN,ME1 TISS Guest House,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25267,60,0,60,0,0,0,0,5,5,1
4340,Maharashtra,MUMBAI SUBURBAN,Hotel Aura,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21004,24,0,24,0,0,0,0,42,112,1
4341,Maharashtra,MUMBAI SUBURBAN,Uttar Bhartiy Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20842,150,0,150,0,0,0,0,45,120,1
4342,Maharashtra,MUMBAI SUBURBAN,Regency Hotel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20889,10,0,10,0,0,0,0,35,100,1
4343,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Sunlight,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25352,4,0,4,0,0,0,0,0,0,1
4344,Maharashtra,MUMBAI SUBURBAN,RC1 MHADA BLDG,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25223,900,0,900,0,0,0,0,0,0,1
4345,Maharashtra,MUMBAI SUBURBAN,Hotel Pride,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20947,60,0,60,0,0,0,0,70,120,1
4346,Maharashtra,MUMBAI SUBURBAN,"S1 Runwal Forest, kanjur marg (West)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25256,120,0,120,0,0,0,0,10,20,1
4347,Maharashtra,MUMBAI SUBURBAN,Himalaya Lodge,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20993,18,0,18,0,0,0,0,65,123,1
4348,Maharashtra,MUMBAI SUBURBAN,Hotel Royal Elite,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20979,14,0,14,0,0,0,0,80,135,1
4349,Maharashtra,MUMBAI SUBURBAN,"SRA Building
chandivali near nahar Kurla",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20289,100,60,40,0,0,0,0,50,100,1
4350,Maharashtra,MUMBAI SUBURBAN,"Janata Lodge,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21014,6,0,6,0,0,0,0,30,100,1
4351,Maharashtra,MUMBAI SUBURBAN,Kashish Kunj,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20864,44,0,44,0,0,0,0,40,110,1
4352,Maharashtra,MUMBAI SUBURBAN,Platinum Hall,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20878,25,0,25,0,0,0,0,28,119,1
4353,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Calif,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25341,50,0,50,0,0,0,0,0,0,1
4354,Maharashtra,MUMBAI SUBURBAN,"Lavendaur Baug,",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20912,88,0,88,0,0,0,0,100,120,1
4355,Maharashtra,MUMBAI SUBURBAN,MW1 Neelkamal,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25298,30,0,30,0,0,0,0,1,1,1
4356,Maharashtra,MUMBAI SUBURBAN,Hotel Fortune Ellite,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20899,32,0,32,0,0,0,0,51,125,1
4357,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Garden Park,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25362,40,0,40,0,0,0,0,0,0,1
4358,Maharashtra,MUMBAI SUBURBAN,RS1 Silver Key Executive,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25233,24,0,24,0,0,0,0,0,0,1
4359,Maharashtra,MUMBAI SUBURBAN,Hotel Golden Palace,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20959,16,0,16,0,0,0,0,50,20,1
4360,Maharashtra,MUMBAI SUBURBAN,N1 hotel neo welcome,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25266,18,0,18,0,0,0,0,14,36,1
4361,Maharashtra,MUMBAI SUBURBAN,Green Star,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,21003,30,0,30,0,0,0,0,35,111,1
4362,Maharashtra,MUMBAI SUBURBAN,Hotel O1ter,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20839,52,0,52,0,0,0,0,33,95,1
4363,Maharashtra,MUMBAI SUBURBAN,RN1 Patidar Seva Samaj Hall Rooms,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25222,110,0,110,0,0,0,0,4,18,1
4364,Maharashtra,MUMBAI SUBURBAN,Hotel Vijay Inn,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20946,18,0,18,0,0,0,0,34,100,1
4365,Maharashtra,MUMBAI SUBURBAN,ME1 NPCIL Guest House,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25255,160,0,160,0,0,0,0,5,5,1
4366,Maharashtra,MUMBAI SUBURBAN,Silver Key Executive,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20992,24,0,24,0,0,0,0,41,92,1
4367,Maharashtra,MUMBAI SUBURBAN,N1 chandani residency,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25287,32,0,32,0,0,0,0,21,48,1
4368,Maharashtra,MUMBAI SUBURBAN,L1 Hotel Kamran Palace,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25319,25,0,25,0,0,0,0,0,0,1
4369,Maharashtra,MUMBAI SUBURBAN,hotel neo welcome,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20888,18,0,18,0,0,0,0,34,86,1
4370,Maharashtra,NAGPUR,Navoday Vidhalaya Parshivni nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17194,50,20,30,0,0,0,0,5,20,1
4371,Maharashtra,NAGPUR,Naivedyam Eastoria Katol Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17714,130,50,80,0,0,0,0,5,20,1
4372,Maharashtra,NAGPUR,Minex Metallurgical Co Ltd Kalmeshwar Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17215,60,20,40,0,0,0,0,5,20,1
4373,Maharashtra,NAGPUR,Naivedyam Eastoria Nagpur,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17703,150,50,100,0,0,0,0,5,20,1
4374,Maharashtra,NAGPUR,"Sati Anusaya Mata
Sansthan Katol Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17120,60,20,40,0,0,0,0,5,20,1
4375,Maharashtra,NAGPUR,"Magaswargiya Mulanche Shaskiya Vasatigruha Wanadongri Hingna
Nagpur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17064,100,40,60,0,0,0,0,5,20,1
